UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,temp_difference,high_risk_rpm,power_consumption_kw,efficiency_score,cost_per_hour_tl,optimization_priority
192,L47371,L,298.2,308.4,1666.0,34.6,74.0,0.0,No Failure,10.199999999999989,0,0.9972342800000001,34.69595930857892,1.196681136,2
193,H29606,H,298.2,308.4,1398.0,51.8,76.0,0.0,No Failure,10.199999999999989,0,1.25280372,41.34725909019491,1.503364464,0
194,H29607,H,298.2,308.4,1678.0,34.6,81.0,0.0,No Failure,10.199999999999989,0,1.00441724,34.44783564248658,1.205300688,2
195,M15054,M,298.2,308.5,2678.0,10.7,86.0,1.0,Power Failure,10.300000000000011,1,0.4957245799999999,21.584566171804514,0.5948694959999998,5
196,L47375,L,298.3,308.5,1453.0,42.9,89.0,0.0,No Failure,10.199999999999989,0,1.07837301,39.78215293055229,1.294047612,0
197,H29610,H,298.3,308.6,1432.0,49.5,91.0,0.0,No Failure,10.300000000000011,0,1.2262931999999998,40.3655504246456,1.4715518399999996,0
198,M15057,M,298.4,308.6,1527.0,40.9,96.0,0.0,No Failure,10.200000000000045,0,1.08045939,37.85426863660281,1.2965512679999998,2
199,L47378,L,298.4,308.7,1588.0,35.0,99.0,0.0,No Failure,10.300000000000011,0,0.9615339999999999,36.40016889678368,1.1538407999999998,2
200,L47379,L,298.4,308.6,1433.0,47.1,101.0,0.0,No Failure,10.200000000000045,0,1.16765139,40.33738186189287,1.401181668,0
201,L47380,L,298.4,308.6,1609.0,35.0,103.0,0.0,No Failure,10.200000000000045,0,0.9742494999999999,35.925089004408015,1.1690994,2
202,L47381,L,298.3,308.5,1575.0,41.2,105.0,0.0,No Failure,10.199999999999989,0,1.122597,36.70061473529682,1.3471164,2
203,M15062,M,298.4,308.5,1636.0,35.7,107.0,0.0,No Failure,10.100000000000023,0,1.01040996,35.332193281230126,1.212491952,2
204,L47383,L,298.4,308.5,1490.0,37.9,110.0,0.0,No Failure,10.100000000000023,0,0.9769483000000001,38.79427396516274,1.1723379600000001,0
205,L47384,L,298.4,308.5,1741.0,32.8,112.0,0.0,No Failure,10.100000000000023,0,0.98791304,33.20130281912262,1.185495648,2
206,M15065,M,298.5,308.6,1344.0,53.0,114.0,0.0,No Failure,10.100000000000023,0,1.2323136000000001,43.00853289292595,1.4787763200000001,0
207,L47386,L,298.5,308.7,1609.0,35.3,117.0,0.0,No Failure,10.199999999999989,0,0.9826002099999999,35.92508900440801,1.1791202519999997,2
208,M15067,M,298.4,308.7,1421.0,60.7,119.0,1.0,Power Failure,10.300000000000011,0,1.4922063099999998,40.678021258333914,1.7906475719999997,1
209,L47388,L,298.4,308.6,1591.0,36.7,122.0,0.0,No Failure,10.200000000000045,0,1.0101418100000001,36.3315325003724,1.2121701720000002,2
210,L47389,L,298.4,308.6,1477.0,44.0,124.0,0.0,No Failure,10.200000000000045,0,1.1242924,39.135726613468165,1.34915088,0
211,L47390,L,298.4,308.7,1523.0,36.1,126.0,0.0,No Failure,10.300000000000011,0,0.9511591899999998,37.9536889087935,1.1413910279999997,2
212,L47391,L,298.5,308.7,1575.0,33.9,128.0,0.0,No Failure,10.199999999999989,0,0.9236902499999999,36.70061473529682,1.1084283,2
213,H29626,H,298.4,308.7,1344.0,52.9,130.0,0.0,No Failure,10.300000000000011,0,1.22998848,43.008532892925956,1.475986176,0
214,L47393,L,298.4,308.7,1386.0,44.9,135.0,0.0,No Failure,10.300000000000011,0,1.0766032199999997,41.70524401738275,1.2919238639999997,0
215,M15074,M,298.3,308.6,1589.0,37.1,137.0,0.0,No Failure,10.300000000000011,0,1.0198678700000001,36.377261301505655,1.223841444,2
216,L47395,L,298.3,308.6,1548.0,40.3,140.0,0.0,No Failure,10.300000000000011,0,1.07925012,37.340741736493854,1.2951001439999998,2
217,L47396,L,298.3,308.6,1499.0,38.3,142.0,0.0,No Failure,10.300000000000011,0,0.99322241,38.56135304075549,1.191866892,0
218,L47397,L,298.3,308.5,1664.0,31.6,144.0,0.0,No Failure,10.199999999999989,0,0.90967552,34.73766118274789,1.0916106239999999,2
219,L47398,L,298.3,308.6,1447.0,38.1,146.0,0.0,No Failure,10.300000000000011,0,0.95376111,39.94711002632515,1.1445133319999998,0
220,M15079,M,298.3,308.5,1434.0,46.2,148.0,0.0,No Failure,10.199999999999989,0,1.1461388399999999,40.30925258583856,1.3753666079999998,0
221,L47400,L,298.3,308.5,1416.0,52.7,151.0,0.0,No Failure,10.199999999999989,0,1.29098136,40.82165833904837,1.549177632,0
222,H29635,H,298.4,308.5,1827.0,24.3,153.0,0.0,No Failure,10.100000000000023,0,0.76805253,31.638460978704156,0.9216630359999999,2
223,L47402,L,298.4,308.6,1304.0,45.0,158.0,0.0,No Failure,10.200000000000045,0,1.015164,44.32781304301571,1.2181967999999999,0
224,L47403,L,298.4,308.6,1569.0,34.4,160.0,0.0,No Failure,10.200000000000045,0,0.93374328,36.84096125436105,1.1204919359999999,2
225,L47404,L,298.3,308.6,1584.0,29.3,162.0,0.0,No Failure,10.300000000000011,0,0.8029137599999999,36.49208851520991,0.9634965119999999,2
226,L47405,L,298.3,308.5,1362.0,53.8,164.0,0.0,No Failure,10.199999999999989,0,1.2676678799999999,42.440138185089936,1.5212014559999998,0
227,L47406,L,298.3,308.4,1329.0,49.2,166.0,0.0,No Failure,10.099999999999966,0,1.13119164,43.49395651474228,1.357429968,0
228,L47407,L,298.3,308.5,1539.0,36.1,168.0,0.0,No Failure,10.199999999999989,0,0.9611516699999999,37.559108647233586,1.1533820039999998,2
229,M15088,M,298.3,308.5,1629.0,37.1,170.0,0.0,No Failure,10.199999999999989,0,1.0455410699999999,35.48401977169582,1.2546492839999999,2
230,L47409,L,298.3,308.5,1538.0,32.2,173.0,0.0,No Failure,10.199999999999989,0,0.85675828,37.58352939407834,1.028109936,2
231,L47410,L,298.3,308.6,1570.0,34.8,175.0,0.0,No Failure,10.300000000000011,0,0.9452027999999999,36.81749567394426,1.13424336,2
232,L47411,L,298.3,308.4,1408.0,43.1,177.0,0.0,No Failure,10.099999999999966,0,1.04984704,41.053599579611145,1.2598164479999998,0
233,L47412,L,298.2,308.4,1424.0,47.6,179.0,0.0,No Failure,10.199999999999989,0,1.17263552,40.59232317984023,1.407162624,0
234,L47413,L,298.2,308.4,1512.0,34.9,181.0,0.0,No Failure,10.199999999999989,0,0.9129002399999999,38.229807015934185,1.0954802879999999,2
235,L47414,L,298.2,308.4,1478.0,42.9,183.0,0.0,No Failure,10.199999999999989,0,1.09692726,39.10924777272834,1.316312712,0
236,M15095,M,298.1,308.3,1680.0,33.7,185.0,0.0,No Failure,10.199999999999989,0,0.9794568,34.40682631434077,1.17534816,2
237,L47416,L,298.1,308.3,1495.0,38.7,188.0,0.0,No Failure,10.199999999999989,0,1.0009174500000002,38.664527229493295,1.2011009400000001,0
238,M15097,M,298.0,308.1,1552.0,36.6,190.0,0.0,No Failure,10.100000000000023,0,0.9826953599999999,37.244502711399804,1.1792344319999999,2
239,L47418,L,297.9,308.1,1393.0,50.3,193.0,0.0,No Failure,10.200000000000045,0,1.21217467,41.49566992684313,1.454609604,0
240,L47419,L,298.0,308.2,1611.0,30.6,195.0,0.0,No Failure,10.199999999999989,0,0.8528311799999999,35.88048926635164,1.023397416,2
241,M15100,M,298.0,308.1,1339.0,51.6,197.0,0.0,No Failure,10.100000000000023,0,1.19529852,43.16913234360903,1.434358224,0
242,L47421,L,298.0,308.1,1777.0,24.3,200.0,0.0,No Failure,10.100000000000023,0,0.7470330299999999,32.52868216549943,0.8964396359999999,2
243,L47422,L,298.0,308.2,1348.0,58.8,202.0,1.0,Overstrain Failure,10.199999999999989,0,1.37123952,42.88091113359976,1.645487424,1
244,L47423,L,298.0,308.2,1442.0,44.1,204.0,0.0,No Failure,10.199999999999989,0,1.10014506,40.08562289049409,1.320174072,0
245,M15104,M,298.0,308.2,1395.0,49.1,206.0,0.0,No Failure,10.199999999999989,0,1.18495485,41.43617792694802,1.42194582,0
246,M15105,M,297.9,308.1,1627.0,31.4,209.0,0.0,No Failure,10.200000000000045,0,0.88381894,35.527638726547316,1.060582728,2
247,L47426,L,297.9,308.1,1585.0,33.5,212.0,0.0,No Failure,10.200000000000045,0,0.9185867499999999,36.46906511551577,1.1023040999999998,2
248,L47427,L,298.0,308.2,1469.0,45.5,214.0,0.0,No Failure,10.199999999999989,0,1.15632335,39.34885514505955,1.3875880200000001,0
249,L47428,L,298.0,308.3,1362.0,56.8,216.0,1.0,Overstrain Failure,10.300000000000011,0,1.3383556799999998,42.440138185089936,1.6060268159999997,1
250,L47429,L,298.0,308.3,1405.0,56.2,218.0,1.0,Overstrain Failure,10.300000000000011,0,1.3660253000000002,41.14125851109785,1.6392303600000002,1
251,L47430,L,298.0,308.3,1662.0,32.7,0.0,0.0,No Failure,10.300000000000011,0,0.94021002,34.779463422438326,1.128252024,2
252,M15111,M,298.0,308.2,1466.0,42.6,2.0,0.0,No Failure,10.199999999999989,0,1.08041268,39.429378040990784,1.296495216,0
253,L47432,L,298.0,308.2,1620.0,35.8,5.0,0.0,No Failure,10.199999999999989,0,1.0033308,35.6811532148719,1.20399696,2
254,L47433,L,298.0,308.2,1357.0,48.2,7.0,0.0,No Failure,10.199999999999989,0,1.13154802,42.596513049441775,1.357857624,0
255,L47434,L,298.0,308.2,1514.0,37.9,9.0,0.0,No Failure,10.199999999999989,0,0.99268438,38.179305289360954,1.191221256,2
256,L47435,L,298.0,308.2,1489.0,40.4,11.0,0.0,No Failure,10.199999999999989,0,1.04069188,38.820327876489245,1.248830256,0
257,L47436,L,298.1,308.3,1331.0,63.0,13.0,0.0,No Failure,10.199999999999989,0,1.4506569,43.428601208183686,1.74078828,0
258,L47437,L,298.0,308.0,1615.0,29.5,15.0,0.0,No Failure,10.0,0,0.82421525,35.79162118148142,0.9890583,2
259,L47438,L,298.1,308.2,1482.0,37.9,17.0,0.0,No Failure,10.099999999999966,0,0.97170294,39.00368974905026,1.1660435279999999,0
260,M15119,M,298.1,308.2,1420.0,63.9,19.0,1.0,Power Failure,10.099999999999966,0,1.5697674,40.70666775217781,1.8837208799999998,1
261,M15120,M,298.2,308.3,1522.0,49.1,22.0,0.0,No Failure,10.100000000000023,0,1.29283246,37.97862562949572,1.551398952,2
262,L47441,L,298.1,308.2,1654.0,32.1,25.0,0.0,No Failure,10.099999999999966,0,0.91851582,34.94768331807285,1.1022189839999998,2
263,M15122,M,298.1,308.2,1736.0,26.8,27.0,0.0,No Failure,10.099999999999966,0,0.8048790400000001,33.29692869129751,0.9658548480000001,2
264,M15123,M,298.0,308.1,1587.0,32.3,30.0,0.0,No Failure,10.100000000000023,0,0.8867997299999998,36.42310536111688,1.0641596759999996,2
265,L47444,L,298.1,308.2,1390.0,47.5,33.0,0.0,No Failure,10.099999999999966,0,1.1422324999999998,41.58522892668525,1.3706789999999998,0
266,L47445,L,298.0,308.1,1454.0,37.1,35.0,0.0,No Failure,10.100000000000023,0,0.93322082,39.75479244022867,1.119864984,0
267,H29680,H,298.0,308.1,1440.0,43.7,37.0,0.0,No Failure,10.100000000000023,0,1.0886544,40.141297366730896,1.30638528,0
268,L47447,L,297.9,308.0,1954.0,21.1,42.0,0.0,No Failure,10.100000000000023,1,0.7132686200000001,29.58212293147005,0.8559223440000001,4
269,H29682,H,297.9,308.0,1800.0,24.8,44.0,0.0,No Failure,10.100000000000023,0,0.7722720000000001,32.113037893384714,0.9267264000000001,2
270,L47449,L,298.0,308.0,1524.0,37.0,49.0,0.0,No Failure,10.0,0,0.9755124000000001,37.92878491344651,1.17061488,2
271,H29684,H,298.0,308.0,1520.0,39.6,51.0,0.0,No Failure,10.0,0,1.0413216,38.028597505324,1.2495859200000001,2
272,M15131,M,298.1,308.1,1452.0,40.8,56.0,0.0,No Failure,10.0,0,1.02487968,39.80955110750171,1.2298556159999998,0
273,L47452,L,298.1,308.1,1484.0,40.4,59.0,0.0,No Failure,10.0,0,1.03719728,38.95112412944238,1.244636736,0
274,L47453,L,298.1,308.0,1426.0,46.0,61.0,0.0,No Failure,9.899999999999977,0,1.1348108,40.53539145027524,1.36177296,0
275,L47454,L,298.1,308.0,1652.0,28.5,63.0,0.0,No Failure,9.899999999999977,0,0.8145185999999999,34.98999286204146,0.9774223199999998,2
276,L47455,L,298.0,308.0,1401.0,54.7,65.0,0.0,No Failure,10.0,0,1.32578031,41.25872106216452,1.590936372,0
277,M15136,M,298.0,307.9,1750.0,26.6,67.0,0.0,No Failure,9.899999999999977,0,0.805315,33.03055326176714,0.966378,2
278,H29691,H,298.0,308.0,1479.0,50.7,70.0,0.0,No Failure,10.0,0,1.2972456900000002,39.08280473839924,1.5566948280000001,0
279,M15138,M,298.0,308.0,1620.0,29.4,75.0,0.0,No Failure,10.0,0,0.8239643999999999,35.681153214871905,0.9887572799999998,2
280,L47459,L,298.0,308.1,1819.0,23.4,78.0,0.0,No Failure,10.100000000000023,0,0.7363675799999999,31.777607591034904,0.8836410959999998,2
281,M15140,M,298.1,308.1,1456.0,43.7,80.0,0.0,No Failure,10.0,0,1.10075056,39.70018420885473,1.320900672,0
282,L47461,L,298.1,308.0,1626.0,36.5,83.0,0.0,No Failure,9.899999999999977,0,1.0267377,35.54948844286131,1.23208524,2
283,M15142,M,298.1,308.1,1390.0,49.8,85.0,0.0,No Failure,10.0,0,1.1975406,41.58522892668524,1.43704872,0
284,L47463,L,298.2,308.2,1469.0,43.0,88.0,0.0,No Failure,10.0,0,1.0927891,39.34885514505955,1.31134692,0
285,L47464,L,298.2,308.3,2051.0,19.2,90.0,0.0,No Failure,10.100000000000023,1,0.68126016,28.1830659230095,0.817512192,4
286,L47465,L,298.2,308.3,1568.0,36.0,92.0,0.0,No Failure,10.100000000000023,0,0.9765503999999999,36.864456765365105,1.1718604799999999,2
287,L47466,L,298.2,308.3,1589.0,33.2,94.0,0.0,No Failure,10.100000000000023,0,0.9126580400000001,36.377261301505655,1.095189648,2
288,L47467,L,298.2,308.3,1805.0,31.6,96.0,0.0,No Failure,10.100000000000023,0,0.9867574,32.02408210974653,1.18410888,2
289,H29702,H,298.2,308.4,1385.0,42.2,98.0,0.0,No Failure,10.199999999999989,0,1.0111331000000001,41.73535610692598,1.2133597200000001,0
290,L47469,L,298.1,308.4,1436.0,46.7,103.0,0.0,No Failure,10.299999999999955,0,1.16015876,40.253111565524016,1.392190512,0
291,L47470,L,298.1,308.4,1438.0,45.6,105.0,0.0,No Failure,10.299999999999955,0,1.13440944,40.197126709382815,1.3612913279999999,0
292,L47471,L,298.0,308.3,1473.0,42.6,107.0,0.0,No Failure,10.300000000000011,0,1.08557154,39.24200149904446,1.3026858479999999,0
293,L47472,L,298.1,308.4,1335.0,40.2,109.0,0.0,No Failure,10.299999999999955,0,0.9284391,43.29847805849625,1.11412692,0
294,H29707,H,298.1,308.5,1392.0,44.8,111.0,0.0,No Failure,10.399999999999977,0,1.07885568,41.5254800345492,1.2946268159999998,0
295,M15154,M,298.1,308.5,1372.0,51.1,116.0,0.0,No Failure,10.399999999999977,0,1.21288916,42.130807731845834,1.455466992,0
296,M15155,M,298.1,308.6,1716.0,30.7,119.0,0.0,No Failure,10.5,0,0.9113847599999999,33.685004783270685,1.0936617119999998,2
297,L47476,L,298.0,308.5,1395.0,46.2,122.0,0.0,No Failure,10.5,0,1.1149677,41.43617792694802,1.33796124,0
298,L47477,L,298.0,308.5,1713.0,25.3,124.0,0.0,No Failure,10.5,0,0.74976297,33.74399778639374,0.899715564,2
299,H29712,H,297.9,308.5,2129.0,18.7,126.0,0.0,No Failure,10.600000000000023,1,0.68875279,27.150525226910514,0.826503348,4
300,M15159,M,297.8,308.3,1567.0,35.6,131.0,0.0,No Failure,10.5,0,0.96508396,36.88798226425813,1.158100752,2
301,L47480,L,297.8,308.4,1622.0,38.3,134.0,0.0,No Failure,10.599999999999966,0,1.07472098,35.63715672508785,1.289665176,2
302,L47481,L,297.7,308.4,1740.0,27.1,136.0,0.0,No Failure,10.699999999999989,0,0.8157642,33.22038402763936,0.97891704,2
303,H29716,H,297.8,308.4,1512.0,35.1,138.0,0.0,No Failure,10.599999999999966,0,0.9181317600000001,38.229807015934185,1.101758112,2
304,M15163,M,297.8,308.4,1479.0,43.5,143.0,0.0,No Failure,10.599999999999966,0,1.1130214500000002,39.08280473839924,1.3356257400000002,0
305,L47484,L,297.8,308.4,1737.0,27.5,146.0,0.0,No Failure,10.599999999999966,0,0.8263777500000001,33.277759475010065,0.9916533000000001,2
306,L47485,L,297.8,308.4,2129.0,19.2,148.0,0.0,No Failure,10.599999999999966,1,0.70716864,27.150525226910514,0.848602368,4
307,L47486,L,297.8,308.4,1374.0,47.1,150.0,0.0,No Failure,10.599999999999966,0,1.1195764200000002,42.06948195639918,1.3434917040000003,0
308,M15167,M,297.8,308.4,1579.0,36.6,152.0,0.0,No Failure,10.599999999999966,0,0.9997912199999999,36.60764294369379,1.1997494639999997,2
309,L47488,L,297.9,308.5,1305.0,47.2,155.0,0.0,No Failure,10.600000000000023,0,1.0656108000000002,44.29384537018581,1.2787329600000001,0
310,M15169,M,297.9,308.5,1449.0,40.8,157.0,0.0,No Failure,10.600000000000023,0,1.0227621599999999,39.891972538366105,1.2273145919999997,0
311,H29724,H,298.0,308.6,1526.0,41.8,160.0,0.0,No Failure,10.600000000000023,0,1.10351164,37.87907484147607,1.324213968,2
312,M15171,M,298.0,308.6,1453.0,44.1,165.0,0.0,No Failure,10.600000000000023,0,1.1085372900000001,39.78215293055229,1.3302447480000001,0
313,L47492,L,297.9,308.6,1468.0,36.0,168.0,0.0,No Failure,10.700000000000045,0,0.9142703999999999,39.375659542297335,1.09712448,0
314,L47493,L,298.0,308.6,1313.0,50.8,170.0,0.0,No Failure,10.600000000000023,0,1.15391692,44.02396664744287,1.3847003039999999,0
315,M15174,M,297.9,308.5,1300.0,53.0,172.0,0.0,No Failure,10.600000000000023,0,1.1919700000000002,44.46420631391729,1.4303640000000002,0
316,L47495,L,297.9,308.4,1646.0,40.6,175.0,0.0,No Failure,10.5,0,1.15611748,35.11753840102824,1.387340976,2
317,L47496,L,297.8,308.4,1714.0,33.2,177.0,0.0,No Failure,10.599999999999966,0,0.98445304,33.724310506471696,1.181343648,2
318,L47497,L,297.8,308.4,1685.0,28.4,179.0,0.0,No Failure,10.599999999999966,0,0.8278741999999999,34.30472890687982,0.9934490399999998,2
319,L47498,L,297.8,308.4,1512.0,39.9,181.0,0.0,No Failure,10.599999999999966,0,1.0436882399999998,38.22980701593419,1.2524258879999997,2
320,L47499,L,297.8,308.4,1612.0,32.1,183.0,0.0,No Failure,10.599999999999966,0,0.89519196,35.8582308983204,1.074230352,2
321,H29734,H,297.8,308.4,1550.0,38.2,185.0,0.0,No Failure,10.599999999999966,0,1.0243330000000002,37.292560134253215,1.2291996,2
322,L47501,L,297.8,308.4,1518.0,32.5,190.0,0.0,No Failure,10.599999999999966,0,0.8534955,38.07870105934946,1.0241946,2
323,L47502,L,297.8,308.5,1448.0,40.0,192.0,0.0,No Failure,10.699999999999989,0,1.002016,39.91952224315779,1.2024192,0
324,L47503,L,297.8,308.5,1561.0,46.3,194.0,0.0,No Failure,10.699999999999989,0,1.25034539,37.029768230680645,1.5004144679999998,2
325,M15184,M,297.8,308.5,1488.0,41.9,196.0,0.0,No Failure,10.699999999999989,0,1.07860656,38.846416806513766,1.294327872,0
326,L47505,L,297.8,308.5,1699.0,27.8,199.0,0.0,No Failure,10.699999999999989,0,0.8171170600000002,34.02205309481605,0.9805404720000002,2
327,L47506,L,297.7,308.5,1501.0,41.4,201.0,0.0,No Failure,10.800000000000011,0,1.07504622,38.50997215729013,1.290055464,0
328,L47507,L,297.7,308.5,1373.0,56.7,203.0,1.0,Overstrain Failure,10.800000000000011,0,1.34678943,42.10012251135651,1.616147316,1
329,H29742,H,297.6,308.4,1703.0,31.4,205.0,0.0,No Failure,10.799999999999955,0,0.9251036600000001,33.942142224364346,1.1101243920000001,2
330,H29743,H,297.7,308.5,1720.0,29.9,210.0,0.0,No Failure,10.800000000000011,0,0.8897044,33.60666756284447,1.0676452799999998,2
331,M15190,M,297.6,308.4,1398.0,41.9,215.0,0.0,No Failure,10.799999999999955,0,1.0133682599999998,41.34725909019492,1.2160419119999997,0
332,M15191,M,297.6,308.4,1391.0,51.9,218.0,0.0,No Failure,10.799999999999955,0,1.24893717,41.55533300366102,1.498724604,0
333,M15192,M,297.6,308.3,1538.0,40.2,0.0,0.0,No Failure,10.699999999999989,0,1.06961748,37.58352939407834,1.283540976,2
334,L47513,L,297.5,308.2,1647.0,31.3,3.0,0.0,No Failure,10.699999999999989,0,0.89183403,35.09621627692319,1.070200836,2
335,M15194,M,297.5,308.1,1469.0,44.8,5.0,0.0,No Failure,10.600000000000023,0,1.1385337599999998,39.34885514505956,1.3662405119999999,0
336,L47515,L,297.4,308.1,1749.0,25.9,8.0,0.0,No Failure,10.700000000000045,0,0.78367443,33.04943865528443,0.940409316,2
337,M15196,M,297.6,308.2,1995.0,20.5,10.0,0.0,No Failure,10.599999999999966,1,0.70752675,28.974169527865907,0.8490321,4
338,L47517,L,297.6,308.3,1742.0,27.7,13.0,0.0,No Failure,10.699999999999989,0,0.83478382,33.18224351784873,1.001740584,2
339,L47518,L,297.5,308.2,1563.0,38.2,15.0,0.0,No Failure,10.699999999999989,0,1.03292418,36.98238528988643,1.239509016,2
340,M15199,M,297.5,308.2,1713.0,32.2,17.0,0.0,No Failure,10.699999999999989,0,0.95424378,33.74399778639375,1.145092536,2
341,L47520,L,297.4,308.1,1474.0,39.4,20.0,0.0,No Failure,10.700000000000045,0,1.0047078799999998,39.21537870291214,1.2056494559999997,0
342,M15201,M,297.4,308.2,1530.0,32.6,22.0,0.0,No Failure,10.800000000000011,0,0.8628894,37.7800445804526,1.03546728,2
343,L47522,L,297.4,308.2,1471.0,46.5,25.0,0.0,No Failure,10.800000000000011,0,1.18334595,39.29535568191195,1.42001514,0
344,L47523,L,297.5,308.3,1388.0,48.6,27.0,0.0,No Failure,10.800000000000011,0,1.16700264,41.645150005830324,1.400403168,0
345,M15204,M,297.5,308.2,2448.0,13.8,29.0,0.0,No Failure,10.699999999999989,1,0.58443552,23.61252786278288,0.701322624,4
346,L47525,L,297.5,308.3,1585.0,32.9,32.0,0.0,No Failure,10.800000000000011,0,0.9021344499999999,36.46906511551577,1.0825613399999998,2
347,M15206,M,297.5,308.3,1459.0,45.2,34.0,0.0,No Failure,10.800000000000011,0,1.14087964,39.618552575800194,1.369055568,0
348,L47527,L,297.5,308.3,1544.0,40.8,37.0,0.0,No Failure,10.800000000000011,0,1.0898169599999998,37.43747940938633,1.3077803519999998,2
349,L47528,L,297.6,308.3,1617.0,31.7,39.0,0.0,No Failure,10.699999999999989,0,0.8867789699999999,35.7473520148995,1.0641347639999998,2
350,L47529,L,297.6,308.3,1595.0,34.3,41.0,0.0,No Failure,10.699999999999989,0,0.9464570499999999,36.240418939242936,1.1357484599999998,2
351,H29764,H,297.6,308.3,1400.0,44.3,43.0,0.0,No Failure,10.699999999999989,0,1.0729459999999997,41.28819157720893,1.2875351999999995,0
352,M15211,M,297.6,308.4,1611.0,31.0,48.0,0.0,No Failure,10.799999999999955,0,0.8639792999999999,35.88048926635164,1.03677516,2
353,M15212,M,297.6,308.4,1507.0,46.0,51.0,0.0,No Failure,10.799999999999955,0,1.1992706,38.35664778241041,1.43912472,2
354,H29767,H,297.5,308.3,1674.0,30.0,54.0,0.0,No Failure,10.800000000000011,0,0.868806,34.530148272456685,1.0425672,2
355,L47534,L,297.6,308.3,1658.0,34.3,59.0,0.0,No Failure,10.699999999999989,0,0.9838406199999998,34.863370451201746,1.1806087439999997,2
356,L47535,L,297.6,308.3,1623.0,36.9,61.0,0.0,No Failure,10.699999999999989,0,1.03607451,35.615199142386004,1.243289412,2
357,M15216,M,297.6,308.4,1398.0,48.9,63.0,0.0,No Failure,10.799999999999955,0,1.1826660599999999,41.34725909019492,1.4191992719999997,0
